Прибор: ;Hydra-L (01); ; Интервал: ;2023-07-11 19:19:00; / ;2023-07-17 19:19:00;
Date;BME280_temp;BME280_pressure;BME280_humidity;
2023-07-16 03:40:40;25.8;745.28;45.3;
2023-07-16 03:41:40;25.8;745.27;45.32;
2023-07-16 03:42:40;25.83;745.28;45.25;
2023-07-16 03:43:40;25.83;745.26;45.22;
2023-07-16 03:44:40;25.81;745.28;45.28;
2023-07-16 03:45:40;25.8;745.28;45.28;
2023-07-16 03:46:40;25.81;745.29;45.29;
2023-07-16 03:47:40;25.84;745.28;45.21;
2023-07-16 03:48:40;25.82;745.27;45.25;
2023-07-16 03:49:40;25.82;745.3;45.25;
2023-07-16 03:50:40;25.81;745.29;45.26;
2023-07-16 03:51:40;25.79;745.27;45.31;
2023-07-16 03:52:40;25.77;745.3;45.35;
2023-07-16 03:53:40;25.76;745.3;45.37;
2023-07-16 03:54:40;25.8;745.31;45.29;
2023-07-16 03:55:40;25.77;745.29;45.34;
2023-07-16 03:56:40;25.78;745.31;45.34;
2023-07-16 03:57:40;25.8;745.3;45.29;
2023-07-16 03:58:40;25.78;745.28;45.31;
2023-07-16 03:59:40;25.79;745.3;45.3;
2023-07-16 04:00:40;25.82;745.3;45.22;
2023-07-16 04:01:40;25.83;745.34;45.21;
2023-07-16 04:02:40;25.81;745.35;45.23;
2023-07-16 04:03:40;25.79;745.34;45.28;
2023-07-16 04:04:40;25.81;745.35;45.23;
2023-07-16 04:05:40;25.79;745.35;45.29;
2023-07-16 04:06:40;25.78;745.35;45.3;
2023-07-16 04:07:40;25.78;745.36;45.31;
2023-07-16 04:08:40;25.81;745.36;45.25;
2023-07-16 04:09:40;25.8;745.37;45.25;
2023-07-16 04:10:40;25.77;745.37;45.31;
2023-07-16 04:11:40;25.77;745.39;45.29;
2023-07-16 04:12:40;25.78;745.39;45.29;
2023-07-16 04:13:40;25.76;745.38;45.31;
2023-07-16 04:14:40;25.77;745.41;45.28;
2023-07-16 04:15:40;25.77;745.42;45.29;
2023-07-16 04:16:40;25.78;745.41;45.26;
2023-07-16 04:17:40;25.78;745.41;45.27;
2023-07-16 04:18:40;25.77;745.41;45.29;
2023-07-16 04:19:40;25.77;745.41;45.29;
2023-07-16 04:20:43;25.79;745.42;45.27;
2023-07-16 04:21:40;25.76;745.45;45.31;
2023-07-16 04:22:40;25.76;745.44;45.32;
2023-07-16 04:23:40;25.77;745.46;45.29;
2023-07-16 04:24:40;25.77;745.45;45.29;
2023-07-16 04:25:40;25.76;745.5;45.31;
2023-07-16 04:26:40;25.74;745.46;45.34;
2023-07-16 04:27:40;25.75;745.49;45.32;
2023-07-16 04:28:40;25.78;745.48;45.27;
2023-07-16 04:29:40;25.75;745.5;45.32;
2023-07-16 04:30:40;25.79;745.51;45.25;
2023-07-16 04:31:40;25.79;745.47;45.24;
2023-07-16 04:32:40;25.77;745.51;45.27;
2023-07-16 04:33:40;25.81;745.54;45.21;
2023-07-16 04:34:40;25.78;745.5;45.27;
2023-07-16 04:35:40;25.81;745.5;45.19;
2023-07-16 04:36:40;25.83;745.51;45.14;
2023-07-16 04:37:40;25.81;745.53;45.2;
2023-07-16 04:38:40;25.79;745.55;45.23;
2023-07-16 04:39:40;25.78;745.54;45.25;
2023-07-16 04:40:40;25.79;745.51;45.22;
2023-07-16 04:41:40;25.81;745.52;45.19;
2023-07-16 04:42:40;25.79;745.54;45.2;
2023-07-16 04:43:40;25.84;745.55;45.12;
2023-07-16 04:44:40;25.82;745.54;45.15;
2023-07-16 04:45:40;25.79;745.54;45.23;
2023-07-16 04:46:40;25.77;745.55;45.25;
2023-07-16 04:47:40;25.81;745.57;45.17;
2023-07-16 04:48:40;25.8;745.54;45.19;
2023-07-16 04:49:40;25.8;745.52;45.2;
2023-07-16 04:50:42;25.77;745.52;45.23;
2023-07-16 04:51:40;25.77;745.56;45.24;
2023-07-16 04:52:40;25.77;745.57;45.24;
2023-07-16 04:53:40;25.79;745.58;45.22;
2023-07-16 04:54:40;25.81;745.57;45.18;
2023-07-16 04:55:40;25.8;745.56;45.19;
2023-07-16 04:56:40;25.79;745.55;45.22;
2023-07-16 04:57:40;25.75;745.57;45.28;
2023-07-16 04:58:40;25.76;745.6;45.27;
2023-07-16 04:59:40;25.76;745.6;45.28;
2023-07-16 05:00:40;25.78;745.59;45.23;
2023-07-16 05:01:40;25.78;745.6;45.23;
2023-07-16 05:02:40;25.74;745.61;45.31;
2023-07-16 05:03:40;25.79;745.58;45.21;
2023-07-16 05:04:40;25.79;745.61;45.21;
2023-07-16 05:05:40;25.79;745.61;45.22;
2023-07-16 05:06:40;25.76;745.61;45.28;
2023-07-16 05:07:40;25.77;745.55;45.25;
2023-07-16 05:08:40;25.78;745.57;45.26;
2023-07-16 05:09:40;25.78;745.59;45.22;
2023-07-16 05:10:40;25.76;745.59;45.27;
2023-07-16 05:11:40;25.76;745.6;45.29;
2023-07-16 05:12:40;25.78;745.58;45.25;
2023-07-16 05:13:40;25.78;745.6;45.27;
2023-07-16 05:14:40;25.75;745.63;45.3;
2023-07-16 05:15:40;25.79;745.64;45.24;
2023-07-16 05:16:40;25.79;745.64;45.22;
2023-07-16 05:17:40;25.8;745.63;45.21;
2023-07-16 05:18:40;25.78;745.62;45.24;
2023-07-16 05:19:40;25.76;745.63;45.3;
2023-07-16 05:20:40;25.76;745.63;45.3;
2023-07-16 05:21:41;25.78;745.63;45.27;
2023-07-16 05:22:40;25.79;745.63;45.24;
2023-07-16 05:23:43;25.76;745.62;45.31;
2023-07-16 05:24:40;25.75;745.62;45.34;
2023-07-16 05:25:40;25.77;745.62;45.3;
2023-07-16 05:26:40;25.78;745.61;45.28;
2023-07-16 05:27:40;25.77;745.63;45.29;
2023-07-16 05:28:40;25.74;745.66;45.37;
2023-07-16 05:29:40;25.77;745.65;45.31;
2023-07-16 05:30:40;25.79;745.67;45.28;
2023-07-16 05:31:40;25.76;745.7;45.32;
2023-07-16 05:32:40;25.75;745.71;45.35;
2023-07-16 05:33:40;25.76;745.71;45.35;
2023-07-16 05:34:40;25.79;745.72;45.28;
2023-07-16 05:35:40;25.81;745.72;45.25;
2023-07-16 05:36:40;25.79;745.74;45.3;
2023-07-16 05:37:40;25.76;745.72;45.35;
2023-07-16 05:38:42;25.72;745.74;45.46;
2023-07-16 05:39:40;25.71;745.74;45.46;
2023-07-16 05:40:40;25.76;745.74;45.38;
2023-07-16 05:41:40;25.77;745.75;45.35;
2023-07-16 05:42:40;25.76;745.75;45.38;
2023-07-16 05:43:40;25.78;745.77;45.35;
2023-07-16 05:44:40;25.76;745.78;45.38;
2023-07-16 05:45:40;25.74;745.79;45.43;
2023-07-16 05:46:40;25.78;745.79;45.37;
2023-07-16 05:47:40;25.77;745.81;45.38;
2023-07-16 05:48:40;25.76;745.83;45.41;
2023-07-16 05:49:40;25.77;745.81;45.38;
2023-07-16 05:50:40;25.81;745.81;45.31;
2023-07-16 05:51:40;25.79;745.81;45.33;
2023-07-16 05:52:40;25.78;745.81;45.37;
2023-07-16 05:53:44;25.74;745.8;45.45;
2023-07-16 05:54:40;25.74;745.78;45.45;
2023-07-16 05:55:40;25.75;745.79;45.45;
2023-07-16 05:56:40;25.75;745.81;45.43;
2023-07-16 05:57:40;25.75;745.81;45.41;
2023-07-16 05:58:40;25.74;745.79;45.47;
2023-07-16 05:59:40;25.74;745.81;45.47;
2023-07-16 06:00:40;25.77;745.82;45.41;
2023-07-16 06:01:40;25.78;745.87;45.39;
2023-07-16 06:02:40;25.8;745.84;45.36;
2023-07-16 06:03:40;25.77;745.85;45.42;
2023-07-16 06:04:40;25.79;745.85;45.37;
2023-07-16 06:05:40;25.79;745.81;45.37;
2023-07-16 06:06:40;25.8;745.85;45.35;
2023-07-16 06:07:40;25.78;745.85;45.41;
2023-07-16 06:08:40;25.8;745.83;45.37;
2023-07-16 06:09:40;25.8;745.84;45.35;
2023-07-16 06:10:40;25.78;745.85;45.39;
2023-07-16 06:11:40;25.78;745.84;45.39;
2023-07-16 06:12:40;25.76;745.88;45.43;
2023-07-16 06:13:40;25.77;745.85;45.43;
2023-07-16 06:14:40;25.77;745.86;45.41;
2023-07-16 06:15:40;25.82;745.87;45.33;
2023-07-16 06:16:40;25.79;745.88;45.4;
2023-07-16 06:17:40;25.81;745.86;45.35;
2023-07-16 06:18:40;25.81;745.87;45.34;
2023-07-16 06:19:40;25.75;745.86;45.49;
2023-07-16 06:20:40;25.77;745.87;45.45;
2023-07-16 06:21:40;25.74;745.87;45.49;
2023-07-16 06:22:40;25.76;745.87;45.45;
2023-07-16 06:23:40;25.76;745.88;45.44;
2023-07-16 06:24:40;25.8;745.88;45.38;
2023-07-16 06:25:46;25.79;745.88;45.39;
2023-07-16 06:26:40;25.81;745.88;45.36;
2023-07-16 06:27:40;25.8;745.87;45.36;
2023-07-16 06:28:40;25.77;745.89;45.41;
2023-07-16 06:29:40;25.75;745.89;45.47;
2023-07-16 06:30:40;25.75;745.85;45.49;
2023-07-16 06:31:40;25.76;745.88;45.45;
2023-07-16 06:32:40;25.76;745.88;45.46;
2023-07-16 06:33:40;25.76;745.87;45.47;
2023-07-16 06:34:40;25.8;745.89;45.39;
2023-07-16 06:35:40;25.82;745.88;45.36;
2023-07-16 06:36:40;25.81;745.89;45.36;
2023-07-16 06:37:40;25.84;745.89;45.3;
2023-07-16 06:38:40;25.82;745.89;45.35;
2023-07-16 06:39:40;25.81;745.9;45.38;
2023-07-16 06:40:40;25.79;745.87;45.42;
2023-07-16 06:41:40;25.81;745.89;45.38;
2023-07-16 06:42:40;25.83;745.91;45.31;
2023-07-16 06:43:40;25.81;745.91;45.39;
2023-07-16 06:44:40;25.79;745.9;45.42;
2023-07-16 06:45:40;25.81;745.92;45.39;
2023-07-16 06:46:40;25.84;745.97;45.33;
2023-07-16 06:47:40;25.86;745.96;45.3;
2023-07-16 06:48:40;25.85;746.01;45.32;
2023-07-16 06:49:40;25.85;745.99;45.34;
2023-07-16 06:50:40;25.83;745.99;45.38;
2023-07-16 06:51:40;25.85;746.04;45.34;
2023-07-16 06:52:40;25.86;746.01;45.31;
2023-07-16 06:53:40;25.86;746;45.31;
2023-07-16 06:54:40;25.83;746.01;45.38;
2023-07-16 06:55:40;25.81;746.06;45.43;
2023-07-16 06:56:40;25.82;746.06;45.39;
2023-07-16 06:57:40;25.8;746.06;45.44;
2023-07-16 06:58:40;25.82;746.07;45.41;
2023-07-16 06:59:40;25.84;746.09;45.36;
2023-07-16 07:00:40;25.82;746.1;45.41;
2023-07-16 07:01:40;25.8;746.09;45.46;
2023-07-16 07:02:40;25.78;746.1;45.5;
2023-07-16 07:03:40;25.8;746.11;45.47;
2023-07-16 07:04:40;25.85;746.1;45.38;
2023-07-16 07:05:40;25.85;746.09;45.4;
2023-07-16 07:06:40;25.83;746.11;45.44;
2023-07-16 07:07:40;25.84;746.1;45.42;
2023-07-16 07:08:40;25.86;746.12;45.39;
2023-07-16 07:09:40;25.83;746.1;45.46;
2023-07-16 07:10:40;25.85;746.08;45.41;
2023-07-16 07:11:40;25.86;746.05;45.38;
2023-07-16 07:12:40;25.87;746.09;45.36;
2023-07-16 07:13:40;25.87;746.12;45.37;
2023-07-16 07:14:40;25.84;746.07;45.43;
2023-07-16 07:15:40;25.84;746.06;45.43;
2023-07-16 07:16:40;25.84;746.07;45.43;
2023-07-16 07:17:40;25.83;746.06;45.47;
2023-07-16 07:18:40;25.83;746.08;45.45;
2023-07-16 07:19:40;25.86;746.08;45.42;
2023-07-16 07:20:40;25.87;746.1;45.39;
2023-07-16 07:21:40;25.87;746.1;45.39;
2023-07-16 07:22:40;25.85;746.09;45.44;
2023-07-16 07:23:40;25.86;746.06;45.42;
2023-07-16 07:24:40;25.88;746.06;45.38;
2023-07-16 07:25:40;25.87;746.1;45.4;
2023-07-16 07:26:40;25.86;746.1;45.44;
2023-07-16 07:27:40;25.86;746.12;45.45;
2023-07-16 07:28:40;25.86;746.08;45.44;
2023-07-16 07:29:40;25.86;746.1;45.46;
2023-07-16 07:30:40;25.87;746.08;45.45;
2023-07-16 07:31:40;25.89;746.07;45.4;
2023-07-16 07:32:40;25.89;746.08;45.38;
2023-07-16 07:33:40;25.89;746.06;45.38;
2023-07-16 07:34:40;25.9;746.09;45.38;
2023-07-16 07:35:40;25.88;746.1;45.42;
2023-07-16 07:36:40;25.85;746.1;45.5;
2023-07-16 07:37:40;25.87;746.08;45.45;
2023-07-16 07:38:40;25.9;746.11;45.39;
2023-07-16 07:39:40;25.89;746.12;45.42;
2023-07-16 07:40:40;25.87;746.14;45.47;
2023-07-16 07:41:40;25.87;746.14;45.49;
2023-07-16 07:42:40;25.88;746.16;45.47;
2023-07-16 07:43:40;25.88;746.14;45.48;
2023-07-16 07:44:40;25.88;746.15;45.49;
2023-07-16 07:45:40;25.87;746.15;45.49;
2023-07-16 07:46:40;25.88;746.14;45.48;
2023-07-16 07:47:40;25.88;746.14;45.48;
2023-07-16 07:48:40;25.9;746.15;45.45;
2023-07-16 07:49:40;25.89;746.17;45.47;
2023-07-16 07:50:40;25.89;746.15;45.47;
2023-07-16 07:51:40;25.88;746.16;45.5;
2023-07-16 07:52:40;25.86;746.15;45.54;
2023-07-16 07:53:40;25.85;746.12;45.58;
2023-07-16 07:54:40;25.87;746.14;45.51;
2023-07-16 07:55:40;25.9;746.16;45.45;
2023-07-16 07:56:40;25.88;746.15;45.49;
2023-07-16 07:57:40;25.87;746.15;45.54;
2023-07-16 07:58:40;25.89;746.17;45.47;
2023-07-16 07:59:40;25.88;746.14;45.49;
2023-07-16 08:00:40;25.87;746.15;45.52;
2023-07-16 08:01:40;25.88;746.13;45.53;
2023-07-16 08:02:40;25.88;746.16;45.52;
2023-07-16 08:03:40;25.88;746.16;45.52;
2023-07-16 08:04:40;25.91;746.14;45.44;
2023-07-16 08:05:40;25.92;746.16;45.45;
2023-07-16 08:06:40;25.9;746.16;45.47;
2023-07-16 08:07:40;25.88;746.17;45.56;
2023-07-16 08:08:40;25.87;746.14;45.56;
2023-07-16 08:09:40;25.91;746.13;45.48;
2023-07-16 08:10:40;25.92;746.15;45.47;
2023-07-16 08:11:40;25.9;746.15;45.49;
2023-07-16 08:12:40;25.92;746.17;45.46;
2023-07-16 08:13:40;25.91;746.16;45.48;
2023-07-16 08:14:40;25.92;746.16;45.47;
2023-07-16 08:15:40;25.91;746.18;45.48;
2023-07-16 08:16:40;25.91;746.17;45.49;
2023-07-16 08:17:40;25.93;746.19;45.45;
2023-07-16 08:18:40;25.94;746.21;45.43;
2023-07-16 08:19:40;25.94;746.19;45.44;
2023-07-16 08:20:40;25.91;746.19;45.5;
2023-07-16 08:21:40;25.91;746.17;45.51;
2023-07-16 08:22:40;25.88;746.19;45.6;
2023-07-16 08:23:40;25.86;746.22;45.65;
2023-07-16 08:24:40;25.9;746.2;45.57;
2023-07-16 08:25:40;25.92;746.24;45.53;
2023-07-16 08:26:40;25.88;746.25;45.61;
2023-07-16 08:27:40;25.88;746.26;45.63;
2023-07-16 08:28:40;25.87;746.25;45.66;
2023-07-16 08:29:40;25.87;746.25;45.68;
2023-07-16 08:30:40;25.9;746.22;45.62;
2023-07-16 08:31:40;25.92;746.25;45.58;
2023-07-16 08:32:40;25.91;746.27;45.6;
2023-07-16 08:33:40;25.9;746.26;45.63;
2023-07-16 08:34:40;25.92;746.21;45.58;
2023-07-16 08:35:40;25.91;746.25;45.6;
2023-07-16 08:36:40;25.94;746.25;45.54;
2023-07-16 08:37:40;25.95;746.26;45.49;
2023-07-16 08:38:40;25.94;746.28;45.55;
2023-07-16 08:39:40;25.93;746.28;45.59;
2023-07-16 08:40:40;25.92;746.25;45.62;
2023-07-16 08:41:40;25.91;746.25;45.66;
2023-07-16 08:42:40;25.95;746.24;45.57;
2023-07-16 08:43:40;25.95;746.25;45.57;
2023-07-16 08:44:40;25.94;746.27;45.61;
2023-07-16 08:45:40;25.93;746.27;45.62;
2023-07-16 08:46:40;25.93;746.29;45.64;
2023-07-16 08:47:40;25.93;746.25;45.64;
2023-07-16 08:48:40;25.91;746.26;45.7;
2023-07-16 08:49:40;25.9;746.27;45.73;
2023-07-16 08:50:40;25.91;746.28;45.73;
2023-07-16 08:51:40;25.92;746.26;45.7;
2023-07-16 08:52:40;25.91;746.27;45.72;
2023-07-16 08:53:40;25.89;746.3;45.75;
2023-07-16 08:54:40;25.89;746.29;45.77;
2023-07-16 08:55:40;25.92;746.25;45.7;
2023-07-16 08:56:40;25.91;746.24;45.73;
2023-07-16 08:57:40;25.88;746.27;45.81;
2023-07-16 08:58:40;25.87;746.25;45.85;
2023-07-16 08:59:41;25.9;746.29;45.77;
2023-07-16 09:00:40;25.92;746.28;45.77;
2023-07-16 09:01:40;25.91;746.31;45.79;
2023-07-16 09:02:40;25.93;746.29;45.75;
2023-07-16 09:03:40;25.93;746.31;45.77;
2023-07-16 09:04:40;25.92;746.32;45.78;
2023-07-16 09:05:40;25.93;746.29;45.78;
2023-07-16 09:06:40;25.91;746.29;45.81;
2023-07-16 09:07:41;25.92;746.3;45.79;
2023-07-16 09:08:40;25.91;746.3;45.82;
2023-07-16 09:09:40;25.92;746.33;45.83;
2023-07-16 09:10:40;25.93;746.31;45.81;
2023-07-16 09:11:40;25.92;746.3;45.83;
2023-07-16 09:12:40;25.91;746.34;45.86;
2023-07-16 09:13:40;25.92;746.31;45.83;
2023-07-16 09:14:40;25.91;746.33;45.87;
2023-07-16 09:15:40;25.92;746.34;45.83;
2023-07-16 09:16:44;25.94;746.32;45.8;
2023-07-16 09:17:40;25.94;746.33;45.8;
2023-07-16 09:18:40;25.95;746.33;45.79;
2023-07-16 09:19:40;25.95;746.32;45.79;
2023-07-16 09:20:40;25.93;746.32;45.87;
2023-07-16 09:21:40;25.93;746.34;45.87;
2023-07-16 09:22:40;25.93;746.32;45.9;
2023-07-16 09:23:40;25.93;746.3;45.91;
2023-07-16 09:24:40;25.95;746.33;45.86;
2023-07-16 09:25:40;25.94;746.32;45.87;
2023-07-16 09:26:40;25.93;746.31;45.91;
2023-07-16 09:27:40;25.93;746.31;45.91;
2023-07-16 09:28:41;25.94;746.31;45.89;
2023-07-16 09:29:40;25.96;746.33;45.87;
2023-07-16 09:30:40;25.96;746.33;45.88;
2023-07-16 09:31:40;25.95;746.35;45.91;
2023-07-16 09:32:40;25.95;746.34;45.92;
2023-07-16 09:33:40;25.96;746.33;45.91;
2023-07-16 09:34:40;25.95;746.37;45.95;
2023-07-16 09:35:40;25.95;746.38;45.92;
2023-07-16 09:36:40;25.95;746.4;45.92;
2023-07-16 09:37:40;25.96;746.39;45.9;
2023-07-16 09:38:40;25.97;746.41;45.88;
2023-07-16 09:39:40;25.97;746.45;45.89;
2023-07-16 09:40:40;25.97;746.44;45.92;
2023-07-16 09:41:40;25.97;746.42;45.93;
2023-07-16 09:42:40;25.97;746.46;45.95;
2023-07-16 09:43:40;25.98;746.45;45.92;
2023-07-16 09:44:40;25.98;746.44;45.93;
2023-07-16 09:45:40;25.97;746.45;45.95;
2023-07-16 09:46:40;25.96;746.43;45.96;
2023-07-16 09:47:40;25.97;746.44;45.93;
2023-07-16 09:48:40;25.96;746.44;45.94;
2023-07-16 09:49:40;25.95;746.43;45.97;
2023-07-16 09:50:40;25.96;746.41;45.94;
2023-07-16 09:51:40;25.94;746.42;45.97;
2023-07-16 09:52:40;25.95;746.44;45.93;
2023-07-16 09:53:40;25.95;746.45;45.91;
2023-07-16 09:54:40;25.96;746.45;45.89;
2023-07-16 09:55:40;25.97;746.46;45.86;
2023-07-16 09:56:40;25.96;746.47;45.9;
2023-07-16 09:57:40;25.95;746.47;45.93;
2023-07-16 09:58:40;25.93;746.46;46;
2023-07-16 09:59:40;25.94;746.43;45.97;
2023-07-16 10:00:40;25.96;746.46;45.93;
2023-07-16 10:01:40;25.95;746.46;45.95;
2023-07-16 10:02:40;25.96;746.47;45.91;
2023-07-16 10:03:40;25.95;746.47;45.93;
2023-07-16 10:04:40;25.93;746.46;45.99;
2023-07-16 10:05:40;25.94;746.47;45.96;
2023-07-16 10:06:40;25.97;746.47;45.9;
2023-07-16 10:07:40;25.96;746.47;45.9;
2023-07-16 10:08:40;25.94;746.46;45.95;
2023-07-16 10:09:40;25.96;746.44;45.92;
2023-07-16 10:10:40;25.95;746.45;45.94;
2023-07-16 10:11:40;25.96;746.44;45.92;
2023-07-16 10:12:40;25.96;746.43;45.92;
2023-07-16 10:13:40;25.96;746.46;45.94;
2023-07-16 10:14:40;25.97;746.46;45.92;
2023-07-16 10:15:40;25.97;746.48;45.92;
2023-07-16 10:16:40;25.97;746.44;45.92;
2023-07-16 10:17:40;25.97;746.45;45.91;
2023-07-16 10:18:40;25.97;746.47;45.9;
2023-07-16 10:19:40;25.99;746.45;45.84;
2023-07-16 10:20:40;25.97;746.45;45.88;
2023-07-16 10:21:40;25.99;746.45;45.89;
2023-07-16 10:22:40;26;746.45;45.87;
2023-07-16 10:23:40;25.99;746.49;45.87;
2023-07-16 10:24:40;25.99;746.47;45.88;
2023-07-16 10:25:40;26;746.46;45.87;
2023-07-16 10:26:40;26.01;746.48;45.88;
2023-07-16 10:27:40;26.01;746.53;45.88;
2023-07-16 10:28:40;26.01;746.48;45.89;
2023-07-16 10:29:40;26.01;746.48;45.9;
2023-07-16 10:30:40;26.01;746.49;45.9;
2023-07-16 10:31:40;26.03;746.47;45.87;
2023-07-16 10:32:40;26.02;746.52;45.9;
2023-07-16 10:33:40;26.01;746.51;45.9;
2023-07-16 10:34:40;26;746.47;45.95;
2023-07-16 10:35:40;26.01;746.5;46;
2023-07-16 10:36:40;26.01;746.51;45.99;
2023-07-16 10:37:40;26.03;746.5;45.95;
2023-07-16 10:38:40;26.04;746.51;45.93;
2023-07-16 10:39:40;26.02;746.47;45.96;
2023-07-16 10:40:40;26.03;746.48;45.92;
2023-07-16 10:41:40;26.04;746.5;45.92;
2023-07-16 10:42:40;26.02;746.48;45.95;
2023-07-16 10:43:40;26.03;746.48;45.94;
2023-07-16 10:44:40;26.04;746.5;45.93;
2023-07-16 10:45:40;26.04;746.5;45.9;
2023-07-16 10:46:40;26.04;746.48;45.9;
2023-07-16 10:47:40;26.05;746.51;45.88;
2023-07-16 10:48:40;26.06;746.51;45.88;
2023-07-16 10:49:40;26.06;746.52;45.87;
2023-07-16 10:51:40;26.05;746.53;45.91;
2023-07-16 10:52:40;26.06;746.52;45.94;
2023-07-16 10:53:40;26.05;746.5;45.94;
2023-07-16 10:54:40;26.03;746.48;45.99;
2023-07-16 10:55:40;26.02;746.51;46;
2023-07-16 10:56:40;26.05;746.48;45.93;
2023-07-16 10:57:40;26.05;746.48;45.93;
2023-07-16 10:58:40;26.04;746.47;45.96;
2023-07-16 10:59:40;26.02;746.49;46.01;
2023-07-16 11:00:40;26.03;746.47;46;
2023-07-16 11:01:40;26.02;746.47;46.01;
2023-07-16 11:02:40;26.03;746.5;46.01;
2023-07-16 11:03:40;26.02;746.44;46.03;
2023-07-16 11:04:40;26.02;746.48;46.04;
2023-07-16 11:05:40;26.04;746.5;46.03;
2023-07-16 11:06:40;26.03;746.51;46.03;
2023-07-16 11:07:40;26.04;746.47;46;
2023-07-16 11:08:40;26.04;746.44;46.02;
2023-07-16 11:09:40;26.06;746.47;45.98;
2023-07-16 11:10:40;26.07;746.46;45.97;
2023-07-16 11:11:40;26.06;746.45;46.01;
2023-07-16 11:12:40;26.03;746.43;46.08;
2023-07-16 11:13:40;26.08;746.42;45.99;
2023-07-16 11:14:40;26.07;746.42;45.99;
2023-07-16 11:15:40;26.07;746.4;45.99;
2023-07-16 11:16:40;26.07;746.44;45.97;
2023-07-16 11:17:40;26.06;746.43;45.99;
2023-07-16 11:18:40;26.08;746.46;45.95;
2023-07-16 11:19:40;26.09;746.45;45.92;
2023-07-16 11:20:40;26.06;746.47;45.98;
2023-07-16 11:21:40;26.06;746.48;45.99;
2023-07-16 11:22:40;26.08;746.46;45.92;
2023-07-16 11:23:41;26.09;746.45;45.94;
2023-07-16 11:24:40;26.07;746.46;45.99;
2023-07-16 11:25:40;26.08;746.47;45.98;
2023-07-16 11:26:40;26.07;746.44;45.98;
2023-07-16 11:27:40;26.07;746.43;46;
2023-07-16 11:28:40;26.08;746.39;45.98;
2023-07-16 11:29:40;26.08;746.41;45.98;
2023-07-16 11:30:40;26.09;746.4;45.96;
2023-07-16 11:31:40;26.09;746.37;45.97;
2023-07-16 11:32:40;26.1;746.37;45.95;
2023-07-16 11:33:40;26.1;746.37;45.94;
2023-07-16 11:34:40;26.08;746.4;46;
2023-07-16 11:35:40;26.08;746.41;45.99;
2023-07-16 11:36:40;26.08;746.4;46.01;
2023-07-16 11:37:40;26.09;746.36;46.03;
2023-07-16 11:38:40;26.1;746.36;46;
2023-07-16 11:39:40;26.09;746.39;45.99;
2023-07-16 11:40:40;26.09;746.35;45.99;
2023-07-16 11:41:40;26.09;746.35;45.96;
2023-07-16 11:42:40;26.08;746.37;45.99;
2023-07-16 11:43:40;26.09;746.35;45.95;
2023-07-16 11:44:40;26.09;746.4;45.96;
2023-07-16 11:45:40;26.09;746.39;45.94;
2023-07-16 11:46:40;26.08;746.38;45.96;
2023-07-16 11:47:40;26.08;746.41;45.89;
2023-07-16 11:48:40;26.11;746.39;45.82;
2023-07-16 11:49:40;26.11;746.39;45.8;
2023-07-16 11:50:40;26.11;746.36;45.82;
2023-07-16 11:51:40;26.09;746.39;45.86;
2023-07-16 11:52:40;26.11;746.37;45.84;
2023-07-16 11:53:40;26.1;746.4;45.88;
2023-07-16 11:54:40;26.11;746.39;45.87;
2023-07-16 11:55:40;26.1;746.44;45.87;
2023-07-16 11:56:40;26.09;746.4;45.88;
2023-07-16 11:57:40;26.09;746.38;45.86;
2023-07-16 11:58:40;26.09;746.35;45.84;
2023-07-16 11:59:40;26.11;746.37;45.79;
2023-07-16 12:00:40;26.11;746.36;45.77;
2023-07-16 12:01:40;26.11;746.35;45.76;
2023-07-16 12:02:40;26.11;746.34;45.76;
2023-07-16 12:03:40;26.1;746.32;45.78;
2023-07-16 12:04:40;26.09;746.33;45.83;
2023-07-16 12:05:40;26.1;746.31;45.78;
2023-07-16 12:06:40;26.1;746.35;45.77;
2023-07-16 12:07:40;26.09;746.33;45.8;
2023-07-16 12:08:40;26.07;746.3;45.84;
2023-07-16 12:09:40;26.07;746.33;45.89;
2023-07-16 12:10:40;26.09;746.38;45.84;
2023-07-16 12:11:40;26.08;746.38;45.9;
2023-07-16 12:12:40;26.09;746.34;45.88;
2023-07-16 12:13:40;26.07;746.33;45.91;
2023-07-16 12:14:40;26.09;746.29;45.89;
2023-07-16 12:15:40;26.09;746.35;45.86;
2023-07-16 12:16:40;26.08;746.34;45.87;
2023-07-16 12:17:40;26.07;746.4;45.9;
2023-07-16 12:18:40;26.08;746.33;45.86;
2023-07-16 12:19:40;26.09;746.36;45.84;
2023-07-16 12:20:40;26.1;746.36;45.81;
2023-07-16 12:21:40;26.1;746.37;45.78;
2023-07-16 12:22:40;26.09;746.34;45.79;
2023-07-16 12:23:40;26.12;746.34;45.7;
2023-07-16 12:24:40;26.1;746.35;45.72;
2023-07-16 12:25:40;26.11;746.34;45.69;
2023-07-16 12:26:40;26.11;746.33;45.67;
2023-07-16 12:27:40;26.11;746.4;45.66;
2023-07-16 12:28:40;26.12;746.42;45.63;
2023-07-16 12:29:40;26.13;746.38;45.62;
2023-07-16 12:30:40;26.11;746.37;45.66;
2023-07-16 12:31:40;26.12;746.34;45.63;
2023-07-16 12:32:40;26.12;746.35;45.63;
2023-07-16 12:33:40;26.13;746.34;45.56;
2023-07-16 12:34:40;26.11;746.33;45.61;
2023-07-16 12:35:40;26.12;746.34;45.61;
2023-07-16 12:36:40;26.12;746.35;45.6;
